id,long,lat,sub_basin,elevation,aap_(mm),riverdist_m,faultdist_m,landuse_type,slop(percent),slop(degrees),geo_unit,des_geouni,climate_type,des_climatetype
1265.0,46.341,33.691,Nahrawan Canal,1207.0,160.0,538.08,4855.78,lowforest,14.5,8.25,Kbgp,"Undivided Bangestan Group , mainly limestone and shale , Albian to Companian , comprising the following formations : Kazhdumi , Sarvak , Surgah and Ilam FORMATIONS )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1266.0,46.258,33.707,Nahrawan Canal,1152.0,160.0,811.5,1247.5,lowforest,21.8,12.3,OMas,"Cream to brown - weathering , feature - forming , well - jointed limestone with intercalations of shale ( ASMARI FM . )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1267.0,46.276,33.725,Nahrawan Canal,1119.0,160.0,254.49,3839.43,lowforest,4.0,2.29,KEpd-gu,Keewatin Epedotic quartz diorite,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1268.0,46.242,33.739,Nahrawan Canal,1420.0,160.0,1009.02,3225.74,lowforest,23.73,13.35,KEpd-gu,Keewatin Epedotic quartz diorite,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1269.0,46.221,33.34,Nahrawan Canal,439.0,132.0,1010.38,13258.28,poorrange,1.61,0.92,Mlgs," Anhydrite , salt , grey and red marl alternating with anhydrite , argillaceous limestone and limestone ( GACHSARAN FM . )",SA-C-VW,"Warm and dry, with a dry period longer than the humid period"
1270.0,46.183,33.751,Nahrawan Canal,992.0,160.0,64.02,3055.58,dryfarming,17.51,9.93,Qft2, Low level piedmont fan and valley teraces deposite,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1271.0,46.184,33.751,Nahrawan Canal,963.0,160.0,28.58,3012.98,lowforest,13.08,7.45,Qft2, Low level piedmont fan and valley teraces deposite,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1272.0,46.147,33.754,Nahrawan Canal,1033.0,160.0,944.85,5655.32,lowforest,10.14,5.79,KEpd-gu,Keewatin Epedotic quartz diorite,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1273.0,46.151,33.751,Nahrawan Canal,1053.0,160.0,786.65,5164.84,lowforest,19.85,11.23,KEpd-gu,Keewatin Epedotic quartz diorite,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1274.0,46.201,33.751,Nahrawan Canal,1452.0,160.0,1123.88,2704.02,lowforest,31.37,17.42,OMas,"Cream to brown - weathering , feature - forming , well - jointed limestone with intercalations of shale ( ASMARI FM . )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1275.0,46.167,33.753,Nahrawan Canal,951.0,160.0,143.61,4129.43,dryfarming,22.45,12.66,KEpd-gu,Keewatin Epedotic quartz diorite,SA-C-VW,"Warm and dry, with a dry period longer than the humid period"
1276.0,46.175,33.718,Nahrawan Canal,1034.0,160.0,1084.16,2386.84,lowforest,21.78,12.29,Qft2, Low level piedmont fan and valley teraces deposite,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1277.0,46.178,33.721,Nahrawan Canal,936.0,160.0,882.81,2007.07,lowforest,25.79,14.46,Qft2, Low level piedmont fan and valley teraces deposite,SA-C-VW,"Warm and dry, with a dry period longer than the humid period"
1278.0,46.158,33.769,Nahrawan Canal,1041.0,160.0,217.05,6010.18,dryfarming,22.43,12.64,KEpd-gu,Keewatin Epedotic quartz diorite,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1279.0,46.184,33.756,Nahrawan Canal,1021.0,160.0,55.31,3517.7,lowforest,6.18,3.54,KEpd-gu,Keewatin Epedotic quartz diorite,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1280.0,46.153,33.789,Nahrawan Canal,1078.0,160.0,40.0,7169.83,dryfarming,22.2,12.52,OMas,"Cream to brown - weathering , feature - forming , well - jointed limestone with intercalations of shale ( ASMARI FM . )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1281.0,46.155,33.789,Nahrawan Canal,1103.0,160.0,222.97,7353.93,rock,21.44,12.1,OMas,"Cream to brown - weathering , feature - forming , well - jointed limestone with intercalations of shale ( ASMARI FM . )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1282.0,46.07,33.604,Nahrawan Canal,510.0,160.0,399.78,2722.3,modrange,15.68,8.91,Mlgs," Anhydrite , salt , grey and red marl alternating with anhydrite , argillaceous limestone and limestone ( GACHSARAN FM . )",SA-C-VW,"Warm and dry, with a dry period longer than the humid period"
1283.0,46.085,33.639,Nahrawan Canal,988.0,160.0,1248.78,1709.23,lowforest,15.56,8.85,Mlgs," Anhydrite , salt , grey and red marl alternating with anhydrite , argillaceous limestone and limestone ( GACHSARAN FM . )",SA-C-VW,"Warm and dry, with a dry period longer than the humid period"
1284.0,46.088,33.652,Nahrawan Canal,997.0,160.0,51.05,2929.34,lowforest,13.48,7.68,Mlgs," Anhydrite , salt , grey and red marl alternating with anhydrite , argillaceous limestone and limestone ( GACHSARAN FM . )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1285.0,46.077,33.65,Nahrawan Canal,923.0,160.0,619.83,3135.83,lowforest,35.36,19.47,Mlgs," Anhydrite , salt , grey and red marl alternating with anhydrite , argillaceous limestone and limestone ( GACHSARAN FM . )",SA-C-VW,"Warm and dry, with a dry period longer than the humid period"
1286.0,46.289,33.503,Nahrawan Canal,1150.0,160.0,998.42,6844.04,lowforest,8.35,4.77,Qft2, Low level piedmont fan and valley teraces deposite,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1287.0,46.071,33.623,Nahrawan Canal,637.0,160.0,224.64,2305.31,modrange,11.3,6.45,Mlgs," Anhydrite , salt , grey and red marl alternating with anhydrite , argillaceous limestone and limestone ( GACHSARAN FM . )",SA-C-VW,"Warm and dry, with a dry period longer than the humid period"
1288.0,46.076,33.636,Nahrawan Canal,713.0,160.0,843.52,2103.76,modrange,6.08,3.48,Mlgs," Anhydrite , salt , grey and red marl alternating with anhydrite , argillaceous limestone and limestone ( GACHSARAN FM . )",SA-C-VW,"Warm and dry, with a dry period longer than the humid period"
1289.0,46.054,33.677,Nahrawan Canal,903.0,160.0,622.45,6811.37,modrange,20.16,11.4,OMas,"Cream to brown - weathering , feature - forming , well - jointed limestone with intercalations of shale ( ASMARI FM . )",SA-C-VW,"Warm and dry, with a dry period longer than the humid period"
1290.0,46.059,33.636,Nahrawan Canal,687.0,160.0,387.21,3553.44,modrange,35.22,19.4,Mlgs," Anhydrite , salt , grey and red marl alternating with anhydrite , argillaceous limestone and limestone ( GACHSARAN FM . )",SA-C-VW,"Warm and dry, with a dry period longer than the humid period"
1291.0,46.078,33.623,Nahrawan Canal,591.0,160.0,275.69,1667.57,modrange,16.32,9.27,Mlgs," Anhydrite , salt , grey and red marl alternating with anhydrite , argillaceous limestone and limestone ( GACHSARAN FM . )",SA-C-VW,"Warm and dry, with a dry period longer than the humid period"
1292.0,46.058,33.688,Nahrawan Canal,1184.0,160.0,892.82,7672.69,lowforest,32.73,18.12,Mlgs," Anhydrite , salt , grey and red marl alternating with anhydrite , argillaceous limestone and limestone ( GACHSARAN FM . )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1293.0,46.038,33.711,Nahrawan Canal,1134.0,160.0,275.59,5174.88,lowforest,3.13,1.8,KEpd-gu,Keewatin Epedotic quartz diorite,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1294.0,46.045,33.697,Nahrawan Canal,1019.0,160.0,560.41,6217.85,modrange,30.79,17.11,OMas,"Cream to brown - weathering , feature - forming , well - jointed limestone with intercalations of shale ( ASMARI FM . )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1295.0,46.038,33.686,Nahrawan Canal,900.0,160.0,901.09,6226.57,lowforest,13.5,7.69,OMas,"Cream to brown - weathering , feature - forming , well - jointed limestone with intercalations of shale ( ASMARI FM . )",SA-C-VW,"Warm and dry, with a dry period longer than the humid period"
1296.0,46.035,33.684,Nahrawan Canal,973.0,160.0,1076.18,6133.89,lowforest,18.32,10.38,OMas,"Cream to brown - weathering , feature - forming , well - jointed limestone with intercalations of shale ( ASMARI FM . )",SA-C-VW,"Warm and dry, with a dry period longer than the humid period"
1297.0,46.023,33.773,Nahrawan Canal,985.0,160.0,380.34,2829.95,lowforest,27.79,15.53,Qft2, Low level piedmont fan and valley teraces deposite,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1298.0,46.019,33.787,Nahrawan Canal,1000.0,160.0,734.35,1754.09,lowforest,16.15,9.18,Kbgp,"Undivided Bangestan Group , mainly limestone and shale , Albian to Companian , comprising the following formations : Kazhdumi , Sarvak , Surgah and Ilam FORMATIONS )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1299.0,46.019,33.819,Nahrawan Canal,1396.0,160.0,1404.18,2334.1,lowforest,37.86,20.74,Kbgp,"Undivided Bangestan Group , mainly limestone and shale , Albian to Companian , comprising the following formations : Kazhdumi , Sarvak , Surgah and Ilam FORMATIONS )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1300.0,46.953,34.897,Diyala,1748.0,222.0,381.19,663.79,agri,10.79,6.16,PeEf,"Sandstone , shale , limestone and volcanics",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1301.0,46.987,34.869,Gamasb,1909.0,222.0,125.6,612.56,mix(agri_bagh),30.05,16.73,Kussh, Dark grey shale ( Sanandaj shale),SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1302.0,46.988,34.869,Gamasb,1922.0,222.0,154.91,671.49,mix(agri_bagh),24.04,13.52,Kussh, Dark grey shale ( Sanandaj shale),SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1303.0,46.989,34.868,Gamasb,1902.0,222.0,100.64,645.62,mix(agri_bagh),14.63,8.33,Kussh, Dark grey shale ( Sanandaj shale),SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1304.0,46.993,34.883,Gamasb,2123.0,222.0,699.59,2153.56,mix(goodrang_x),43.87,23.69,PeEf,"Sandstone , shale , limestone and volcanics",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1305.0,46.718,34.944,Diyala,1796.0,222.0,1500.47,71.44,mix(dryfarming_x),10.56,6.03,PeEf,"Sandstone , shale , limestone and volcanics",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1306.0,46.704,34.954,Diyala,1669.0,222.0,1479.54,454.59,mix(dryfarming_x),19.39,10.97,PeEf,"Sandstone , shale , limestone and volcanics",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1307.0,46.699,34.953,Diyala,1591.0,222.0,1172.95,398.66,mix(dryfarming_x),16.1,9.15,PeEf,"Sandstone , shale , limestone and volcanics",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1308.0,46.692,34.948,Diyala,1520.0,222.0,460.29,469.08,mix(dryfarming_x),8.93,5.11,PeEf,"Sandstone , shale , limestone and volcanics",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1309.0,46.694,34.943,Diyala,1506.0,222.0,8.49,437.78,mix(dryfarming_x),5.52,3.16,PeEf,"Sandstone , shale , limestone and volcanics",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1310.0,46.699,34.929,Diyala,1694.0,222.0,867.53,223.77,goodrange,24.94,14.0,PeEf,"Sandstone , shale , limestone and volcanics",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1311.0,47.001,34.967,Diyala,1526.0,218.0,312.22,3094.43,lowforest,35.08,19.33,Ebv,Andesite and basalt mainly with vesicular texture,SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1312.0,47.011,34.973,Diyala,1641.0,218.0,1280.33,2232.25,lowforest,31.35,17.41,Ebv,Andesite and basalt mainly with vesicular texture,SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1313.0,47.002,34.967,Diyala,1504.0,218.0,342.72,3003.24,lowforest,26.76,14.98,Ebv,Andesite and basalt mainly with vesicular texture,SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1314.0,47.245,34.824,Diyala,2267.0,218.0,640.36,4579.64,modrange,11.6,6.62,Ogb,Ordovician Gilbertsville dolomite,SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1315.0,46.755,34.238,Gamasb,1482.0,188.0,339.6,11361.25,mix(dryfarming_x),32.4,17.95,KPeam,"Dark oliv - brown , low weathered siltstone and sandstone with local development of chert conglomerate and shelly limestone ( AMIRAN FM . )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1316.0,47.731,34.601,Gamasb,2026.0,209.0,715.43,3950.2,goodrange,28.36,15.83,Klsol,"Grey , thick - bedded to massive orbitolina limestone",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1317.0,46.278,34.981,Diyala,1373.0,224.0,325.59,318.75,modforest,82.45,39.51,Kbgp,"Undivided Bangestan Group , mainly limestone and shale , Albian to Companian , comprising the following formations : Kazhdumi , Sarvak , Surgah and Ilam FORMATIONS )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1318.0,46.231,34.986,Diyala,1303.0,224.0,447.17,3879.5,modforest,67.27,33.93,Kbgp,"Undivided Bangestan Group , mainly limestone and shale , Albian to Companian , comprising the following formations : Kazhdumi , Sarvak , Surgah and Ilam FORMATIONS )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1319.0,47.242,34.826,Diyala,2257.0,218.0,869.1,4347.63,modrange,22.06,12.44,Ogb,Ordovician Gilbertsville dolomite,SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1320.0,47.21,34.839,Diyala,2280.0,218.0,1380.96,2717.87,modrange,37.92,20.77,PeEf,"Sandstone , shale , limestone and volcanics",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1321.0,46.286,34.902,Diyala,1333.0,224.0,2436.6,5515.69,lowforest,38.05,20.83,Kbgp,"Undivided Bangestan Group , mainly limestone and shale , Albian to Companian , comprising the following formations : Kazhdumi , Sarvak , Surgah and Ilam FORMATIONS )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1322.0,46.713,34.953,Diyala,1829.0,222.0,1858.59,740.43,mix(dryfarming_x),17.47,9.91,PeEf,"Sandstone , shale , limestone and volcanics",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1323.0,46.708,34.886,Diyala,1688.0,222.0,498.7,197.99,mix(dryfarming_x),13.59,7.74,PeEf,"Sandstone , shale , limestone and volcanics",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1324.0,46.704,34.886,Diyala,1641.0,222.0,391.53,18.14,mix(dryfarming_x),12.0,6.84,PeEf,"Sandstone , shale , limestone and volcanics",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1325.0,46.477,34.903,Diyala,1607.0,224.0,644.95,2015.97,dryfarming,16.95,9.62,TRKurl,"  Buff to grey , thick - bedded to massive ,  partly o'olitic limestone ( Bisetun Limestone )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1326.0,46.329,34.953,Diyala,1435.0,224.0,83.79,1259.51,denseforest,28.74,16.03,Kbgp,"Undivided Bangestan Group , mainly limestone and shale , Albian to Companian , comprising the following formations : Kazhdumi , Sarvak , Surgah and Ilam FORMATIONS )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1327.0,46.285,34.977,Diyala,1320.0,224.0,81.15,30.31,modforest,49.41,26.29,Kbgp,"Undivided Bangestan Group , mainly limestone and shale , Albian to Companian , comprising the following formations : Kazhdumi , Sarvak , Surgah and Ilam FORMATIONS )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1328.0,46.472,34.793,Diyala,1239.0,224.0,72.29,2130.18,bagh/grazing area,17.97,10.19,TRKurl,"  Buff to grey , thick - bedded to massive ,  partly o'olitic limestone ( Bisetun Limestone )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1329.0,46.466,34.795,Diyala,1237.0,224.0,129.92,2150.74,mix(dryfarming_x),26.69,14.94,TRKurl,"  Buff to grey , thick - bedded to massive ,  partly o'olitic limestone ( Bisetun Limestone )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1330.0,46.463,34.298,Diyala,1523.0,188.0,201.75,20875.66,mix(dryfarming_x),8.48,4.85,Ekn,"Red conglomerate , sandstone and siltstone ( KASHKAN FM. )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1331.0,46.466,34.932,Diyala,1669.0,224.0,471.43,2618.14,dryfarming,30.64,17.04,TRKurl," Buff to grey , thick - bedded to massive ,  partly o'olitic limestone ( Bisetun Limestone )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1364.0,46.488,34.419,Diyala,1620.0,188.0,1155.3,17553.14,mix(dryfarming_x),10.64,6.08,KEpd-gu,Keewatin Epedotic quartz diorite,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1332.0,46.462,34.937,Diyala,1636.0,224.0,336.88,2622.51,dryfarming,24.3,13.66,TRKurl," Buff to grey , thick - bedded to massive ,  partly o'olitic limestone ( Bisetun Limestone )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1333.0,46.461,34.941,Diyala,1624.0,224.0,152.06,2727.01,dryfarming,12.02,6.85,TRKurl," Buff to grey , thick - bedded to massive ,  partly o'olitic limestone ( Bisetun Limestone )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1334.0,46.461,34.943,Diyala,1635.0,224.0,74.95,2775.48,dryfarming,17.15,9.73,TRKurl," Buff to grey , thick - bedded to massive ,  partly o'olitic limestone ( Bisetun Limestone )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1335.0,46.451,34.793,Diyala,1271.0,224.0,138.1,1894.08,mix(dryfarming_x),36.18,19.89,TRKurl," Buff to grey , thick - bedded to massive ,  partly o'olitic limestone ( Bisetun Limestone )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1336.0,46.45,34.792,Diyala,1277.0,224.0,113.58,1758.9,mix(dryfarming_x),33.45,18.49,TRKurl," Buff to grey , thick - bedded to massive ,  partly o'olitic limestone ( Bisetun Limestone )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1337.0,46.406,34.762,Diyala,1247.0,224.0,9.56,552.69,mix(dryfarming_x),19.5,11.03,TRKurl," Buff to grey , thick - bedded to massive ,  partly o'olitic limestone ( Bisetun Limestone )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
